球団,日付,1番,2番,3番,4番,5番,6番,7番,8番,9番
阪神,3月31日(金),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,小幡 竜平,青柳 晃洋
阪神,4月1日(土),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,小幡 竜平,秋山 拓巳
阪神,4月2日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,小幡 竜平,才木 浩人
阪神,4月4日(火),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,小幡 竜平,西 勇輝
阪神,4月6日(木),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,小幡 竜平,西 純矢
阪神,4月7日(金),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,小幡 竜平,青柳 晃洋
阪神,4月8日(土),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,島田 海吏,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,4月9日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,板山 祐太郎,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,4月11日(火),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,木浪 聖也,西 勇輝
阪神,4月12日(水),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,4月13日(木),近本 光司,中野 拓夢,渡邉 諒,大山 悠輔,ノイジー,梅野 隆太郎,板山 祐太郎,木浪 聖也,西 純矢
阪神,4月14日(金),近本 光司,中野 拓夢,渡邉 諒,大山 悠輔,ノイジー,板山 祐太郎,梅野 隆太郎,木浪 聖也,青柳 晃洋
阪神,4月16日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,4月18日(火),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,島田 海吏,梅野 隆太郎,木浪 聖也,西 勇輝
阪神,4月19日(水),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,井上 広大,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,4月20日(木),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,井上 広大,梅野 隆太郎,木浪 聖也,西 純矢
阪神,4月21日(金),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,井上 広大,梅野 隆太郎,木浪 聖也,青柳 晃洋
阪神,4月22日(土),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,島田 海吏,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,4月23日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,井上 広大,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,4月26日(水),近本 光司,梅野 隆太郎,中野 拓夢,大山 悠輔,ノイジー,佐藤 輝明,島田 海吏,木浪 聖也,西 勇輝
阪神,4月27日(木),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,井上 広大,坂本 誠志郎,木浪 聖也,伊藤 将司
阪神,4月28日(金),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,井上 広大,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,4月29日(土),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,井上 広大,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,4月30日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,井上 広大,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,5月2日(火),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,小野寺 暖,梅野 隆太郎,木浪 聖也,青柳 晃洋
阪神,5月3日(水),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,島田 海吏,梅野 隆太郎,木浪 聖也,西 勇輝
阪神,5月4日(木),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,小野寺 暖,坂本 誠志郎,木浪 聖也,伊藤 将司
阪神,5月5日(金),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,5月9日(火),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,5月10日(水),近本 光司,中野 拓夢,小野寺 暖,大山 悠輔,佐藤 輝明,井上 広大,梅野 隆太郎,木浪 聖也,西 勇輝
阪神,5月11日(木),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,坂本 誠志郎,木浪 聖也,伊藤 将司
阪神,5月12日(金),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,梅野 隆太郎,木浪 聖也,青柳 晃洋
阪神,5月13日(土),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,5月14日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,島田 海吏,梅野 隆太郎,木浪 聖也,西 純矢
阪神,5月16日(火),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,5月17日(水),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,島田 海吏,梅野 隆太郎,木浪 聖也,西 勇輝
阪神,5月18日(木),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,坂本 誠志郎,木浪 聖也,伊藤 将司
阪神,5月19日(金),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,梅野 隆太郎,木浪 聖也,青柳 晃洋
阪神,5月20日(土),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,5月21日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,5月23日(火),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,5月24日(水),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,木浪 聖也,西 勇輝
阪神,5月25日(木),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,坂本 誠志郎,木浪 聖也,伊藤 将司
阪神,5月26日(金),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,木浪 聖也,桐敷 拓馬
阪神,5月27日(土),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,5月28日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,5月30日(火),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,前川 右京,島田 海吏,木浪 聖也,坂本 誠志郎
阪神,5月31日(水),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,前川 右京,木浪 聖也,梅野 隆太郎
阪神,6月1日(木),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,渡邉 諒,森下 翔太,木浪 聖也,坂本 誠志郎
阪神,6月3日(土),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,6月4日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,6月5日(月),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,木浪 聖也,桐敷 拓馬
阪神,6月6日(火),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,島田 海吏,前川 右京,木浪 聖也,坂本 誠志郎
阪神,6月7日(水),近本 光司,中野 拓夢,前川 右京,大山 悠輔,佐藤 輝明,梅野 隆太郎,ミエセス,小幡 竜平,島田 海吏
阪神,6月8日(木),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,渡邉 諒,ミエセス,小幡 竜平,梅野 隆太郎
阪神,6月9日(金),近本 光司,中野 拓夢,前川 右京,大山 悠輔,佐藤 輝明,糸原 健斗,木浪 聖也,梅野 隆太郎,島田 海吏
阪神,6月10日(土),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,前川 右京,ミエセス,木浪 聖也,坂本 誠志郎
阪神,6月11日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,前川 右京,渡邉 諒,糸原 健斗,木浪 聖也,梅野 隆太郎
阪神,6月13日(火),近本 光司,中野 拓夢,ノイジー,大山 悠輔,前川 右京,渡邉 諒,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,6月14日(水),近本 光司,中野 拓夢,ノイジー,大山 悠輔,ミエセス,佐藤 輝明,梅野 隆太郎,木浪 聖也,西 勇輝
阪神,6月15日(木),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,前川 右京,梅野 隆太郎,木浪 聖也,伊藤 将司
阪神,6月16日(金),近本 光司,中野 拓夢,ノイジー,大山 悠輔,ミエセス,佐藤 輝明,梅野 隆太郎,木浪 聖也,ビーズリー
阪神,6月17日(土),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,前川 右京,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,6月18日(日),近本 光司,中野 拓夢,前川 右京,大山 悠輔,佐藤 輝明,ミエセス,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,6月23日(金),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,木浪 聖也,ビーズリー
阪神,6月24日(土),近本 光司,中野 拓夢,渡邉 諒,大山 悠輔,ミエセス,森下 翔太,梅野 隆太郎,木浪 聖也,伊藤 将司
阪神,6月25日(日),中野 拓夢,近本 光司,前川 右京,大山 悠輔,糸原 健斗,森下 翔太,梅野 隆太郎,小幡 竜平,才木 浩人
阪神,6月27日(火),近本 光司,中野 拓夢,前川 右京,大山 悠輔,ミエセス,糸原 健斗,梅野 隆太郎,木浪 聖也,西 勇輝
阪神,6月28日(水),近本 光司,中野 拓夢,前川 右京,大山 悠輔,ミエセス,糸原 健斗,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,6月29日(木),近本 光司,中野 拓夢,渡邉 諒,大山 悠輔,ノイジー,前川 右京,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,6月30日(金),近本 光司,中野 拓夢,前川 右京,大山 悠輔,ノイジー,糸原 健斗,梅野 隆太郎,木浪 聖也,西 純矢
阪神,7月1日(土),近本 光司,中野 拓夢,糸原 健斗,大山 悠輔,ノイジー,前川 右京,梅野 隆太郎,木浪 聖也,伊藤 将司
阪神,7月2日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,渡邉 諒,ミエセス,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,7月4日(火),中野 拓夢,木浪 聖也,渡邉 諒,大山 悠輔,ノイジー,ミエセス,梅野 隆太郎,島田 海吏,西 勇輝
阪神,7月5日(水),島田 海吏,中野 拓夢,前川 右京,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,7月6日(木),島田 海吏,中野 拓夢,前川 右京,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,7月8日(土),森下 翔太,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,梅野 隆太郎,木浪 聖也,伊藤 将司
阪神,7月9日(日),森下 翔太,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,梅野 隆太郎,木浪 聖也,西 純矢
阪神,7月11日(火),森下 翔太,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,ミエセス,梅野 隆太郎,木浪 聖也,青柳 晃洋
阪神,7月12日(水),森下 翔太,中野 拓夢,前川 右京,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,7月13日(木),森下 翔太,中野 拓夢,小野寺 暖,大山 悠輔,ミエセス,佐藤 輝明,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,7月15日(土),森下 翔太,中野 拓夢,前川 右京,大山 悠輔,小野寺 暖,佐藤 輝明,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,7月16日(日),森下 翔太,中野 拓夢,前川 右京,大山 悠輔,ノイジー,佐藤 輝明,坂本 誠志郎,木浪 聖也,伊藤 将司
阪神,7月17日(月),森下 翔太,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,島田 海吏,坂本 誠志郎,木浪 聖也,西 純矢
阪神,7月22日(土),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,木浪 聖也,青柳 晃洋
阪神,7月23日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,梅野 隆太郎,木浪 聖也,伊藤 将司
阪神,7月25日(火),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,島田 海吏,梅野 隆太郎,木浪 聖也,西 純矢
阪神,7月26日(水),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,7月27日(木),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,7月28日(金),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,前川 右京,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,7月29日(土),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,前川 右京,坂本 誠志郎,木浪 聖也,青柳 晃洋
阪神,7月30日(日),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,梅野 隆太郎,小幡 竜平,伊藤 将司
阪神,8月1日(火),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,梅野 隆太郎,木浪 聖也,西 純矢
阪神,8月2日(水),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,秋山 拓巳
阪神,8月3日(木),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,島田 海吏,梅野 隆太郎,木浪 聖也,ビーズリー
阪神,8月4日(金),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,8月5日(土),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,青柳 晃洋
阪神,8月6日(日),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,梅野 隆太郎,小幡 竜平,伊藤 将司
阪神,8月8日(火),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,梅野 隆太郎,木浪 聖也,西 純矢
阪神,8月9日(水),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,ノイジー,佐藤 輝明,梅野 隆太郎,木浪 聖也,ビーズリー
阪神,8月10日(木),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,梅野 隆太郎,木浪 聖也,才木 浩人
阪神,8月11日(金),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,ノイジー,佐藤 輝明,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,8月12日(土),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,青柳 晃洋
阪神,8月13日(日),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,小野寺 暖,佐藤 輝明,梅野 隆太郎,木浪 聖也,伊藤 将司
阪神,8月15日(火),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,西 純矢
阪神,8月16日(水),近本 光司,中野 拓夢,小野寺 暖,大山 悠輔,森下 翔太,ミエセス,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,8月17日(木),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,ノイジー,小野寺 暖,坂本 誠志郎,木浪 聖也,ビーズリー
阪神,8月18日(金),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,ノイジー,佐藤 輝明,坂本 誠志郎,小幡 竜平,村上 頌樹
阪神,8月19日(土),近本 光司,中野 拓夢,小野寺 暖,大山 悠輔,ノイジー,佐藤 輝明,坂本 誠志郎,小幡 竜平,青柳 晃洋
阪神,8月20日(日),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,ノイジー,佐藤 輝明,坂本 誠志郎,木浪 聖也,伊藤 将司
阪神,8月22日(火),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,ノイジー,佐藤 輝明,坂本 誠志郎,木浪 聖也,西 勇輝
阪神,8月23日(水),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,ノイジー,佐藤 輝明,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,8月25日(金),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,8月26日(土),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,ノイジー,佐藤 輝明,坂本 誠志郎,木浪 聖也,青柳 晃洋
阪神,8月27日(日),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,ノイジー,佐藤 輝明,坂本 誠志郎,木浪 聖也,伊藤 将司
阪神,8月29日(火),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,西 勇輝
阪神,8月30日(水),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,9月1日(金),近本 光司,中野 拓夢,ミエセス,大山 悠輔,佐藤 輝明,森下 翔太,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,9月2日(土),近本 光司,中野 拓夢,小野寺 暖,大山 悠輔,佐藤 輝明,森下 翔太,坂本 誠志郎,小幡 竜平,青柳 晃洋
阪神,9月3日(日),近本 光司,中野 拓夢,ノイジー,大山 悠輔,佐藤 輝明,森下 翔太,坂本 誠志郎,木浪 聖也,伊藤 将司
阪神,9月5日(火),森下 翔太,中野 拓夢,ミエセス,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,西 勇輝
阪神,9月6日(水),小野寺 暖,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,才木 浩人
阪神,9月8日(金),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,9月9日(土),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,9月10日(日),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,伊藤 将司
阪神,9月12日(火),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,西 勇輝
阪神,9月13日(水),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,青柳 晃洋
阪神,9月14日(木),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,才木 浩人
阪神,9月15日(金),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,小野寺 暖,榮枝 裕貴,小幡 竜平,及川 雅貴
阪神,9月16日(土),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,大竹 耕太郎
阪神,9月17日(日),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,9月18日(月),島田 海吏,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ミエセス,長坂 拳弥,小幡 竜平,ビーズリー
阪神,9月20日(水),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,伊藤 将司
阪神,9月21日(木),近本 光司,中野 拓夢,小野寺 暖,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,青柳 晃洋
阪神,9月23日(土),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,小幡 竜平,大竹 耕太郎
阪神,9月24日(日),小野寺 暖,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,才木 浩人
阪神,9月25日(月),小野寺 暖,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ミエセス,坂本 誠志郎,木浪 聖也,村上 頌樹
阪神,9月26日(火),森下 翔太,中野 拓夢,小野寺 暖,大山 悠輔,佐藤 輝明,ノイジー,長坂 拳弥,小幡 竜平,西 勇輝
阪神,9月27日(水),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,富田 蓮
阪神,9月29日(金),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,青柳 晃洋
阪神,9月30日(土),島田 海吏,中野 拓夢,小野寺 暖,大山 悠輔,佐藤 輝明,ミエセス,小幡 竜平,長坂 拳弥,門別 啓人
阪神,10月1日(日),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,馬場 皐輔
阪神,10月4日(水),近本 光司,中野 拓夢,森下 翔太,大山 悠輔,佐藤 輝明,ノイジー,坂本 誠志郎,木浪 聖也,大竹 耕太郎
DeNA,3月31日(金),佐野 恵太,林 琢真,神里 和毅,牧 秀悟,楠本 泰史,関根 大気,戸柱 恭孝,森 敬斗,石田 健大
DeNA,4月1日(土),佐野 恵太,宮﨑 敏郎,楠本 泰史,牧 秀悟,ソト,桑原 将志,伊藤 光,森 敬斗,ガゼルマン
DeNA,4月2日(日),佐野 恵太,宮﨑 敏郎,大田 泰示,牧 秀悟,ソト,桑原 将志,京田 陽太,山本 祐大,笠原 祥太郎
DeNA,4月4日(火),佐野 恵太,宮﨑 敏郎,楠本 泰史,牧 秀悟,ソト,桑原 将志,戸柱 恭孝,京田 陽太,濵口 遥大
DeNA,4月5日(水),佐野 恵太,林 琢真,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,伊藤 光,平良 拳太郎
DeNA,4月6日(木),佐野 恵太,林 琢真,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,山本 祐大,東 克樹
DeNA,4月8日(土),佐野 恵太,林 琢真,宮﨑 敏郎,牧 秀悟,楠本 泰史,関根 大気,桑原 将志,伊藤 光,ガゼルマン
DeNA,4月9日(日),佐野 恵太,林 琢真,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,戸柱 恭孝,石田 健大
DeNA,4月11日(火),佐野 恵太,林 琢真,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,戸柱 恭孝,濵口 遥大
DeNA,4月12日(水),佐野 恵太,林 琢真,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,大田 泰示,山本 祐大,東 克樹
DeNA,4月14日(金),佐野 恵太,神里 和毅,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,伊藤 光,京田 陽太,ガゼルマン
DeNA,4月16日(日),佐野 恵太,京田 陽太,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,伊藤 光,平良 拳太郎
DeNA,4月18日(火),佐野 恵太,京田 陽太,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,戸柱 恭孝,石田 健大
DeNA,4月19日(水),佐野 恵太,京田 陽太,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,山本 祐大,濵口 遥大
DeNA,4月21日(金),佐野 恵太,京田 陽太,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,戸柱 恭孝,今永 昇太
DeNA,4月22日(土),佐野 恵太,京田 陽太,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,大和,山本 祐大,大貫 晋一
DeNA,4月23日(日),佐野 恵太,大和,大田 泰示,牧 秀悟,桑原 将志,関根 大気,山本 祐大,京田 陽太,東 克樹
DeNA,4月25日(火),佐野 恵太,京田 陽太,神里 和毅,牧 秀悟,桑原 将志,関根 大気,伊藤 光,柴田 竜拓,ガゼルマン
DeNA,4月26日(水),佐野 恵太,京田 陽太,ソト,牧 秀悟,桑原 将志,関根 大気,戸柱 恭孝,林 琢真,石田 健大
DeNA,4月27日(木),佐野 恵太,京田 陽太,大田 泰示,牧 秀悟,桑原 将志,関根 大気,大和,伊藤 光,平良 拳太郎
DeNA,4月28日(金),佐野 恵太,林 琢真,神里 和毅,牧 秀悟,桑原 将志,関根 大気,大和,戸柱 恭孝,今永 昇太
DeNA,4月29日(土),佐野 恵太,林 琢真,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,山本 祐大,大貫 晋一
DeNA,4月30日(日),佐野 恵太,京田 陽太,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,神里 和毅,山本 祐大,東 克樹
DeNA,5月2日(火),佐野 恵太,大田 泰示,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,大和,伊藤 光,ガゼルマン
DeNA,5月3日(水),佐野 恵太,楠本 泰史,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,伊藤 光,京田 陽太,バウアー
DeNA,5月4日(木),佐野 恵太,楠本 泰史,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,戸柱 恭孝,京田 陽太,石田 健大
DeNA,5月5日(金),佐野 恵太,京田 陽太,ソト,牧 秀悟,桑原 将志,関根 大気,大和,戸柱 恭孝,今永 昇太
DeNA,5月6日(土),佐野 恵太,京田 陽太,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,戸柱 恭孝,濵口 遥大
DeNA,5月9日(火),佐野 恵太,京田 陽太,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,伊藤 光,バウアー
DeNA,5月11日(木),佐野 恵太,京田 陽太,宮﨑 敏郎,牧 秀悟,桑原 将志,関根 大気,ソト,山本 祐大,東 克樹
