球団,日付,1番,2番,3番,4番,5番,6番,7番,8番,9番
巨人,5月28日(火),丸 佳浩,オコエ 瑠偉,吉川 尚輝,岡本 和真,坂本 勇人,岸田 行倫,ヘルナンデス,泉口 友汰,山﨑 伊織
巨人,5月29日(水),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,坂本 勇人,岸田 行倫,長野 久義,泉口 友汰,堀田 賢慎
巨人,5月30日(木),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,坂本 勇人,泉口 友汰,岸田 行倫,立岡 宗一郎,高橋 礼
巨人,5月31日(金),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,坂本 勇人,大城 卓三,泉口 友汰,岸田 行倫,立岡 宗一郎
巨人,6月1日(土),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,大城 卓三,泉口 友汰,ウレーニャ,小林 誠司,立岡 宗一郎
巨人,6月2日(日),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,大城 卓三,泉口 友汰,秋広 優人,小林 誠司,立岡 宗一郎
巨人,6月4日(火),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,坂本 勇人,立岡 宗一郎,岸田 行倫,泉口 友汰,山﨑 伊織
巨人,6月5日(水),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,坂本 勇人,立岡 宗一郎,岸田 行倫,泉口 友汰,堀田 賢慎
巨人,6月6日(木),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,坂本 勇人,立岡 宗一郎,大城 卓三,門脇 誠,井上 温大
巨人,6月7日(金),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,秋広 優人,立岡 宗一郎,岸田 行倫,泉口 友汰,戸郷 翔征
巨人,6月8日(土),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,坂本 勇人,立岡 宗一郎,大城 卓三,泉口 友汰,グリフィン
巨人,6月9日(日),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,坂本 勇人,長野 久義,小林 誠司,泉口 友汰,菅野 智之
巨人,6月11日(火),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,坂本 勇人,大城 卓三,立岡 宗一郎,岸田 行倫,泉口 友汰
巨人,6月12日(水),丸 佳浩,坂本 勇人,吉川 尚輝,岡本 和真,ヘルナンデス,大城 卓三,立岡 宗一郎,岸田 行倫,泉口 友汰
巨人,6月13日(木),丸 佳浩,ヘルナンデス,吉川 尚輝,岡本 和真,岸田 行倫,長野 久義,泉口 友汰,萩尾 匡也,増田 陸
巨人,6月14日(金),丸 佳浩,増田 大輝,ヘルナンデス,岡本 和真,萩尾 匡也,吉川 尚輝,坂本 勇人,岸田 行倫,泉口 友汰
巨人,6月15日(土),丸 佳浩,門脇 誠,ヘルナンデス,岡本 和真,萩尾 匡也,吉川 尚輝,坂本 勇人,岸田 行倫,泉口 友汰
巨人,6月16日(日),丸 佳浩,岸田 行倫,ヘルナンデス,岡本 和真,萩尾 匡也,吉川 尚輝,坂本 勇人,小林 誠司,泉口 友汰
巨人,6月21日(金),丸 佳浩,立岡 宗一郎,ヘルナンデス,岡本 和真,吉川 尚輝,坂本 勇人,岸田 行倫,泉口 友汰,戸郷 翔征
巨人,6月22日(土),丸 佳浩,門脇 誠,ヘルナンデス,岡本 和真,岸田 行倫,吉川 尚輝,坂本 勇人,萩尾 匡也,グリフィン
巨人,6月23日(日),丸 佳浩,佐々木 俊輔,ヘルナンデス,岡本 和真,大城 卓三,吉川 尚輝,岸田 行倫,泉口 友汰,又木 鉄平
巨人,6月25日(火),丸 佳浩,佐々木 俊輔,ヘルナンデス,岡本 和真,大城 卓三,吉川 尚輝,岸田 行倫,門脇 誠,山﨑 伊織
巨人,6月27日(木),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,岸田 行倫,立岡 宗一郎,門脇 誠,井上 温大
巨人,6月28日(金),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,岸田 行倫,立岡 宗一郎,門脇 誠,戸郷 翔征
巨人,6月29日(土),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,岸田 行倫,佐々木 俊輔,門脇 誠,グリフィン
巨人,6月30日(日),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,若林 楽人,小林 誠司,門脇 誠,菅野 智之
巨人,7月2日(火),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,岸田 行倫,若林 楽人,門脇 誠,山﨑 伊織
巨人,7月3日(水),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,岸田 行倫,若林 楽人,泉口 友汰,井上 温大
巨人,7月5日(金),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,立岡 宗一郎,岸田 行倫,泉口 友汰,戸郷 翔征
巨人,7月6日(土),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,岸田 行倫,萩尾 匡也,泉口 友汰,グリフィン
巨人,7月7日(日),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,泉口 友汰,小林 誠司,佐々木 俊輔,菅野 智之
巨人,7月9日(火),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,岸田 行倫,泉口 友汰,佐々木 俊輔,山﨑 伊織
巨人,7月12日(金),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,若林 楽人,門脇 誠,戸郷 翔征
巨人,7月13日(土),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,岸田 行倫,若林 楽人,門脇 誠,グリフィン
巨人,7月14日(日),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,若林 楽人,小林 誠司,門脇 誠,菅野 智之
巨人,7月15日(月),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,岸田 行倫,門脇 誠,佐々木 俊輔,赤星 優志
巨人,7月16日(火),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,岸田 行倫,岡田 悠希,門脇 誠,山﨑 伊織
巨人,7月17日(水),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,岸田 行倫,門脇 誠,井上 温大
巨人,7月19日(金),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,岡田 悠希,泉口 友汰,戸郷 翔征
巨人,7月20日(土),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,岸田 行倫,泉口 友汰,グリフィン
巨人,7月21日(日),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,若林 楽人,泉口 友汰,小林 誠司,菅野 智之
巨人,7月26日(金),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,岸田 行倫,泉口 友汰,赤星 優志
巨人,7月27日(土),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,モンテス,岸田 行倫,泉口 友汰,井上 温大
巨人,7月28日(日),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,モンテス,若林 楽人,坂本 勇人,小林 誠司,菅野 智之
巨人,7月30日(火),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,モンテス,岸田 行倫,泉口 友汰,山﨑 伊織
巨人,7月31日(水),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,モンテス,泉口 友汰,岸田 行倫,オコエ 瑠偉,グリフィン
巨人,8月1日(木),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,泉口 友汰,岸田 行倫,門脇 誠,戸郷 翔征
巨人,8月2日(金),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,モンテス,オコエ 瑠偉,岸田 行倫,泉口 友汰,赤星 優志
巨人,8月3日(土),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,岸田 行倫,泉口 友汰,井上 温大
巨人,8月4日(日),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,泉口 友汰,小林 誠司,菅野 智之
巨人,8月6日(火),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,岸田 行倫,泉口 友汰,山﨑 伊織
巨人,8月7日(水),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,岸田 行倫,モンテス,グリフィン
巨人,8月8日(木),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,モンテス,立岡 宗一郎,戸郷 翔征
巨人,8月9日(金),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,モンテス,岸田 行倫,又木 鉄平
巨人,8月10日(土),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,岸田 行倫,中山 礼都,門脇 誠,井上 温大
巨人,8月11日(日),丸 佳浩,吉川 尚輝,ヘルナンデス,岡本 和真,大城 卓三,坂本 勇人,門脇 誠,小林 誠司,菅野 智之
巨人,8月12日(月),丸 佳浩,吉川 尚輝,坂本 勇人,岡本 和真,大城 卓三,オコエ 瑠偉,岸田 行倫,門脇 誠,山﨑 伊織
巨人,8月13日(火),丸 佳浩,吉川 尚輝,坂本 勇人,岡本 和真,大城 卓三,長野 久義,岸田 行倫,門脇 誠,グリフィン
巨人,8月14日(水),丸 佳浩,吉川 尚輝,坂本 勇人,岡本 和真,大城 卓三,モンテス,門脇 誠,浅野 翔吾,戸郷 翔征
巨人,8月17日(土),丸 佳浩,吉川 尚輝,モンテス,岡本 和真,大城 卓三,坂本 勇人,門脇 誠,浅野 翔吾,井上 温大
巨人,8月18日(日),丸 佳浩,吉川 尚輝,モンテス,岡本 和真,坂本 勇人,門脇 誠,浅野 翔吾,小林 誠司,菅野 智之
巨人,8月20日(火),丸 佳浩,吉川 尚輝,モンテス,岡本 和真,大城 卓三,坂本 勇人,門脇 誠,浅野 翔吾,山﨑 伊織
巨人,8月21日(水),丸 佳浩,吉川 尚輝,モンテス,岡本 和真,坂本 勇人,門脇 誠,岸田 行倫,浅野 翔吾,グリフィン
巨人,8月22日(木),丸 佳浩,吉川 尚輝,モンテス,岡本 和真,大城 卓三,坂本 勇人,門脇 誠,浅野 翔吾,戸郷 翔征
巨人,8月23日(金),丸 佳浩,吉川 尚輝,モンテス,岡本 和真,大城 卓三,浅野 翔吾,岸田 行倫,門脇 誠,西舘 勇陽
巨人,8月24日(土),丸 佳浩,浅野 翔吾,モンテス,岡本 和真,坂本 勇人,吉川 尚輝,岸田 行倫,門脇 誠,井上 温大
巨人,8月25日(日),丸 佳浩,浅野 翔吾,モンテス,岡本 和真,坂本 勇人,吉川 尚輝,門脇 誠,小林 誠司,菅野 智之
巨人,8月27日(火),丸 佳浩,浅野 翔吾,モンテス,岡本 和真,坂本 勇人,吉川 尚輝,岸田 行倫,門脇 誠,山﨑 伊織
巨人,8月28日(水),丸 佳浩,浅野 翔吾,モンテス,岡本 和真,坂本 勇人,吉川 尚輝,岸田 行倫,門脇 誠,グリフィン
巨人,8月31日(土),丸 佳浩,浅野 翔吾,モンテス,岡本 和真,大城 卓三,吉川 尚輝,泉口 友汰,門脇 誠,戸郷 翔征
巨人,9月1日(日),丸 佳浩,浅野 翔吾,モンテス,岡本 和真,大城 卓三,吉川 尚輝,門脇 誠,小林 誠司,菅野 智之
巨人,9月3日(火),丸 佳浩,浅野 翔吾,モンテス,岡本 和真,大城 卓三,吉川 尚輝,岸田 行倫,門脇 誠,山﨑 伊織
巨人,9月4日(水),丸 佳浩,浅野 翔吾,モンテス,岡本 和真,大城 卓三,吉川 尚輝,岸田 行倫,門脇 誠,グリフィン
巨人,9月5日(木),丸 佳浩,吉川 尚輝,モンテス,岡本 和真,大城 卓三,坂本 勇人,浅野 翔吾,門脇 誠,戸郷 翔征
巨人,9月7日(土),丸 佳浩,吉川 尚輝,モンテス,岡本 和真,大城 卓三,坂本 勇人,浅野 翔吾,門脇 誠,井上 温大
巨人,9月8日(日),丸 佳浩,吉川 尚輝,モンテス,岡本 和真,大城 卓三,秋広 優人,中山 礼都,浅野 翔吾,メンデス
巨人,9月10日(火),丸 佳浩,坂本 勇人,吉川 尚輝,岡本 和真,モンテス,浅野 翔吾,門脇 誠,小林 誠司,菅野 智之
巨人,9月11日(水),丸 佳浩,坂本 勇人,吉川 尚輝,岡本 和真,モンテス,門脇 誠,浅野 翔吾,岸田 行倫,グリフィン
巨人,9月12日(木),オコエ 瑠偉,坂本 勇人,吉川 尚輝,岡本 和真,モンテス,大城 卓三,浅野 翔吾,門脇 誠,戸郷 翔征
巨人,9月13日(金),丸 佳浩,坂本 勇人,吉川 尚輝,岡本 和真,モンテス,浅野 翔吾,門脇 誠,岸田 行倫,山﨑 伊織
巨人,9月14日(土),丸 佳浩,坂本 勇人,吉川 尚輝,岡本 和真,モンテス,大城 卓三,浅野 翔吾,門脇 誠,井上 温大
巨人,9月15日(日),丸 佳浩,モンテス,吉川 尚輝,岡本 和真,大城 卓三,浅野 翔吾,門脇 誠,小林 誠司,菅野 智之
巨人,9月16日(月),丸 佳浩,坂本 勇人,吉川 尚輝,岡本 和真,浅野 翔吾,秋広 優人,門脇 誠,岸田 行倫,赤星 優志
巨人,9月18日(水),丸 佳浩,坂本 勇人,吉川 尚輝,岡本 和真,浅野 翔吾,モンテス,岸田 行倫,門脇 誠,グリフィン
巨人,9月19日(木),丸 佳浩,浅野 翔吾,吉川 尚輝,岡本 和真,大城 卓三,モンテス,坂本 勇人,門脇 誠,戸郷 翔征
巨人,9月20日(金),丸 佳浩,浅野 翔吾,吉川 尚輝,岡本 和真,大城 卓三,坂本 勇人,モンテス,門脇 誠,井上 温大
巨人,9月21日(土),丸 佳浩,浅野 翔吾,吉川 尚輝,岡本 和真,坂本 勇人,岸田 行倫,オコエ 瑠偉,門脇 誠,横川 凱
巨人,9月22日(日),丸 佳浩,浅野 翔吾,吉川 尚輝,岡本 和真,長野 久義,坂本 勇人,門脇 誠,小林 誠司,菅野 智之
巨人,9月23日(月),丸 佳浩,浅野 翔吾,吉川 尚輝,岡本 和真,大城 卓三,モンテス,岸田 行倫,門脇 誠,グリフィン
巨人,9月25日(水),丸 佳浩,浅野 翔吾,吉川 尚輝,岡本 和真,大城 卓三,坂本 勇人,モンテス,門脇 誠,戸郷 翔征
巨人,9月26日(木),丸 佳浩,オコエ 瑠偉,吉川 尚輝,岡本 和真,長野 久義,坂本 勇人,岸田 行倫,門脇 誠,山﨑 伊織
巨人,9月27日(金),丸 佳浩,オコエ 瑠偉,吉川 尚輝,岡本 和真,大城 卓三,中山 礼都,浅野 翔吾,門脇 誠,井上 温大
巨人,9月28日(土),丸 佳浩,オコエ 瑠偉,吉川 尚輝,岡本 和真,坂本 勇人,浅野 翔吾,門脇 誠,小林 誠司,菅野 智之
巨人,9月29日(日),門脇 誠,オコエ 瑠偉,モンテス,岡本 和真,浅野 翔吾,萩尾 匡也,山瀬 慎之助,吉川 尚輝,グリフィン
巨人,10月2日(水),佐々木 俊輔,オコエ 瑠偉,吉川 尚輝,岡本 和真,大城 卓三,モンテス,浅野 翔吾,門脇 誠,山﨑 伊織
中日,3月29日(金),三好 大倫,田中 幹也,高橋 周平,中田 翔,細川 成也,木下 拓哉,ディカーソン,ロドリゲス,柳 裕也
中日,3月30日(土),大島 洋平,田中 幹也,高橋 周平,中田 翔,細川 成也,三好 大倫,木下 拓哉,ロドリゲス,涌井 秀章
中日,3月31日(日),カリステ,上林 誠知,細川 成也,中田 翔,高橋 周平,田中 幹也,宇佐見 真吾,ロドリゲス,メヒア
中日,4月2日(火),三好 大倫,田中 幹也,高橋 周平,中田 翔,細川 成也,上林 誠知,木下 拓哉,村松 開人,小笠原 慎之介
中日,4月3日(水),三好 大倫,田中 幹也,高橋 周平,中田 翔,細川 成也,上林 誠知,木下 拓哉,村松 開人,大野 雄大
中日,4月4日(木),三好 大倫,田中 幹也,高橋 周平,中田 翔,細川 成也,上林 誠知,木下 拓哉,村松 開人,梅津 晃大
中日,4月5日(金),三好 大倫,大島 洋平,高橋 周平,中田 翔,細川 成也,村松 開人,加藤 匠馬,ロドリゲス,柳 裕也
中日,4月6日(土),三好 大倫,田中 幹也,高橋 周平,中田 翔,細川 成也,上林 誠知,加藤 匠馬,ロドリゲス,涌井 秀章
中日,4月7日(日),三好 大倫,田中 幹也,高橋 周平,細川 成也,カリステ,上林 誠知,宇佐見 真吾,ロドリゲス,メヒア
中日,4月9日(火),三好 大倫,田中 幹也,高橋 周平,中田 翔,細川 成也,上林 誠知,木下 拓哉,村松 開人,小笠原 慎之介
中日,4月10日(水),三好 大倫,田中 幹也,高橋 周平,中田 翔,細川 成也,上林 誠知,木下 拓哉,村松 開人,松葉 貴大
中日,4月12日(金),三好 大倫,田中 幹也,高橋 周平,中田 翔,細川 成也,大島 洋平,加藤 匠馬,村松 開人,柳 裕也
中日,4月13日(土),三好 大倫,田中 幹也,高橋 周平,中田 翔,細川 成也,上林 誠知,宇佐見 真吾,山本 泰寛,メヒア
中日,4月14日(日),大島 洋平,田中 幹也,高橋 周平,中田 翔,細川 成也,上林 誠知,木下 拓哉,山本 泰寛,梅津 晃大
中日,4月16日(火),三好 大倫,田中 幹也,高橋 周平,中田 翔,細川 成也,カリステ,木下 拓哉,山本 泰寛,小笠原 慎之介
中日,4月17日(水),三好 大倫,田中 幹也,上林 誠知,中田 翔,細川 成也,カリステ,村松 開人,加藤 匠馬,涌井 秀章
中日,4月18日(木),三好 大倫,田中 幹也,カリステ,中田 翔,細川 成也,上林 誠知,山本 泰寛,加藤 匠馬,柳 裕也
中日,4月19日(金),岡林 勇希,山本 泰寛,上林 誠知,細川 成也,宇佐見 真吾,カリステ,村松 開人,ロドリゲス,メヒア
中日,4月20日(土),岡林 勇希,田中 幹也,カリステ,中田 翔,細川 成也,山本 泰寛,上林 誠知,加藤 匠馬,大野 雄大
中日,4月21日(日),岡林 勇希,田中 幹也,カリステ,中田 翔,細川 成也,上林 誠知,木下 拓哉,山本 泰寛,松葉 貴大
中日,4月23日(火),三好 大倫,田中 幹也,カリステ,中田 翔,細川 成也,岡林 勇希,木下 拓哉,山本 泰寛,小笠原 慎之介
中日,4月24日(水),三好 大倫,田中 幹也,カリステ,中田 翔,細川 成也,岡林 勇希,木下 拓哉,山本 泰寛,涌井 秀章
中日,4月25日(木),岡林 勇希,田中 幹也,カリステ,中田 翔,細川 成也,上林 誠知,加藤 匠馬,村松 開人,柳 裕也
中日,4月27日(土),岡林 勇希,田中 幹也,カリステ,中田 翔,細川 成也,上林 誠知,木下 拓哉,村松 開人,梅津 晃大
中日,4月28日(日),岡林 勇希,田中 幹也,カリステ,中田 翔,細川 成也,上林 誠知,木下 拓哉,村松 開人,髙橋 宏斗
中日,4月29日(月),岡林 勇希,山本 泰寛,カリステ,中田 翔,細川 成也,上林 誠知,木下 拓哉,村松 開人,松葉 貴大
中日,4月30日(火),岡林 勇希,山本 泰寛,カリステ,中田 翔,細川 成也,上林 誠知,木下 拓哉,村松 開人,小笠原 慎之介
中日,5月1日(水),田中 幹也,山本 泰寛,カリステ,細川 成也,石川 昂弥,福永 裕基,上林 誠知,木下 拓哉,涌井 秀章
中日,5月3日(金),大島 洋平,田中 幹也,カリステ,中田 翔,細川 成也,三好 大倫,宇佐見 真吾,村松 開人,メヒア
中日,5月4日(土),大島 洋平,村松 開人,細川 成也,中田 翔,石川 昂弥,山本 泰寛,岡林 勇希,木下 拓哉,柳 裕也
中日,5月5日(日),大島 洋平,村松 開人,カリステ,細川 成也,石川 昂弥,板山 祐太郎,宇佐見 真吾,岡林 勇希,髙橋 宏斗
中日,5月6日(月),福永 裕基,村松 開人,石川 昂弥,細川 成也,中田 翔,山本 泰寛,宇佐見 真吾,尾田 剛樹,梅津 晃大
中日,5月7日(火),大島 洋平,村松 開人,石川 昂弥,細川 成也,中田 翔,岡林 勇希,木下 拓哉,田中 幹也,涌井 秀章
中日,5月8日(水),大島 洋平,田中 幹也,福永 裕基,細川 成也,中田 翔,石川 昂弥,宇佐見 真吾,村松 開人,小笠原 慎之介
中日,5月10日(金),岡林 勇希,村松 開人,カリステ,細川 成也,中田 翔,石川 昂弥,山本 泰寛,木下 拓哉,松葉 貴大
中日,5月11日(土),岡林 勇希,大島 洋平,カリステ,細川 成也,中田 翔,村松 開人,山本 泰寛,柳 裕也,加藤 匠馬
中日,5月14日(火),岡林 勇希,田中 幹也,カリステ,細川 成也,中田 翔,石川 昂弥,村松 開人,加藤 匠馬,髙橋 宏斗
中日,5月15日(水),岡林 勇希,田中 幹也,カリステ,細川 成也,中田 翔,石川 昂弥,山本 泰寛,加藤 匠馬,小笠原 慎之介
中日,5月16日(木),岡林 勇希,田中 幹也,大島 洋平,細川 成也,石川 昂弥,ビシエド,村松 開人,木下 拓哉,梅津 晃大
中日,5月17日(金),岡林 勇希,山本 泰寛,カリステ,細川 成也,石川 昂弥,ビシエド,村松 開人,木下 拓哉,涌井 秀章
中日,5月18日(土),岡林 勇希,三好 大倫,福永 裕基,細川 成也,板山 祐太郎,ビシエド,村松 開人,石橋 康太,松葉 貴大
中日,5月19日(日),村松 開人,山本 泰寛,福永 裕基,細川 成也,板山 祐太郎,カリステ,岡林 勇希,柳 裕也,加藤 匠馬
中日,5月21日(火),村松 開人,福永 裕基,上林 誠知,細川 成也,ビシエド,岡林 勇希,田中 幹也,木下 拓哉,髙橋 宏斗
中日,5月22日(水),村松 開人,田中 幹也,福永 裕基,細川 成也,カリステ,ビシエド,岡林 勇希,加藤 匠馬,小笠原 慎之介
中日,5月24日(金),村松 開人,田中 幹也,福永 裕基,細川 成也,カリステ,ディカーソン,岡林 勇希,木下 拓哉,涌井 秀章
中日,5月25日(土),村松 開人,田中 幹也,福永 裕基,細川 成也,ディカーソン,カリステ,岡林 勇希,木下 拓哉,メヒア
中日,5月26日(日),村松 開人,田中 幹也,石川 昂弥,細川 成也,ディカーソン,ビシエド,岡林 勇希,石橋 康太,仲地 礼亜
中日,5月28日(火),村松 開人,田中 幹也,石川 昂弥,細川 成也,ディカーソン,中田 翔,木下 拓哉,岡林 勇希,髙橋 宏斗
中日,5月29日(水),村松 開人,田中 幹也,ディカーソン,細川 成也,中田 翔,石川 昂弥,木下 拓哉,岡林 勇希,小笠原 慎之介
中日,5月30日(木),岡林 勇希,福永 裕基,ディカーソン,細川 成也,中田 翔,村松 開人,田中 幹也,柳 裕也,加藤 匠馬
中日,5月31日(金),村松 開人,大島 洋平,福永 裕基,細川 成也,ディカーソン,カリステ,岡林 勇希,木下 拓哉,田中 幹也
中日,6月1日(土),村松 開人,田中 幹也,福永 裕基,細川 成也,ディカーソン,ビシエド,石川 昂弥,石橋 康太,岡林 勇希
中日,6月2日(日),村松 開人,田中 幹也,福永 裕基,細川 成也,中田 翔,ビシエド,ディカーソン,石橋 康太,岡林 勇希
中日,6月4日(火),村松 開人,岡林 勇希,福永 裕基,細川 成也,中田 翔,ディカーソン,山本 泰寛,加藤 匠馬,髙橋 宏斗
中日,6月5日(水),福永 裕基,村松 開人,ディカーソン,細川 成也,中田 翔,山本 泰寛,宇佐見 真吾,岡林 勇希,小笠原 慎之介
中日,6月6日(木),村松 開人,岡林 勇希,福永 裕基,細川 成也,ディカーソン,ビシエド,宇佐見 真吾,田中 幹也,柳 裕也
中日,6月7日(金),村松 開人,岡林 勇希,福永 裕基,細川 成也,カリステ,ビシエド,田中 幹也,加藤 匠馬,涌井 秀章
中日,6月8日(土),村松 開人,山本 泰寛,福永 裕基,細川 成也,カリステ,ディカーソン,宇佐見 真吾,岡林 勇希,メヒア
中日,6月9日(日),カリステ,岡林 勇希,福永 裕基,細川 成也,ディカーソン,板山 祐太郎,宇佐見 真吾,村松 開人,松葉 貴大
中日,6月11日(火),カリステ,岡林 勇希,福永 裕基,細川 成也,中田 翔,ブライト 健太,宇佐見 真吾,田中 幹也,村松 開人
中日,6月12日(水),カリステ,岡林 勇希,福永 裕基,細川 成也,中田 翔,村松 開人,ブライト 健太,田中 幹也,加藤 匠馬
中日,6月13日(木),カリステ,板山 祐太郎,高橋 周平,細川 成也,ディカーソン,中田 翔,宇佐見 真吾,山本 泰寛,岡林 勇希
中日,6月14日(金),カリステ,福永 裕基,高橋 周平,細川 成也,板山 祐太郎,中田 翔,村松 開人,宇佐見 真吾,岡林 勇希
中日,6月15日(土),カリステ,ディカーソン,高橋 周平,細川 成也,板山 祐太郎,中田 翔,村松 開人,宇佐見 真吾,岡林 勇希
中日,6月16日(日),大島 洋平,田中 幹也,カリステ,細川 成也,高橋 周平,板山 祐太郎,山本 泰寛,宇佐見 真吾,岡林 勇希
中日,6月21日(金),カリステ,田中 幹也,高橋 周平,細川 成也,中田 翔,ディカーソン,宇佐見 真吾,村松 開人,髙橋 宏斗
中日,6月22日(土),カリステ,田中 幹也,高橋 周平,細川 成也,中田 翔,ディカーソン,宇佐見 真吾,村松 開人,メヒア
中日,6月23日(日),カリステ,板山 祐太郎,高橋 周平,細川 成也,ディカーソン,福永 裕基,宇佐見 真吾,村松 開人,松葉 貴大
中日,6月25日(火),カリステ,田中 幹也,板山 祐太郎,細川 成也,ディカーソン,福永 裕基,加藤 匠馬,龍空,小笠原 慎之介
中日,6月26日(水),カリステ,田中 幹也,板山 祐太郎,細川 成也,石川 昂弥,福永 裕基,宇佐見 真吾,山本 泰寛,涌井 秀章
中日,6月27日(木),カリステ,田中 幹也,板山 祐太郎,細川 成也,石川 昂弥,福永 裕基,宇佐見 真吾,龍空,梅津 晃大
中日,6月28日(金),福永 裕基,田中 幹也,細川 成也,カリステ,板山 祐太郎,ディカーソン,木下 拓哉,龍空,髙橋 宏斗
中日,6月29日(土),福永 裕基,龍空,細川 成也,カリステ,板山 祐太郎,高橋 周平,ディカーソン,木下 拓哉,大野 雄大
中日,6月30日(日),福永 裕基,田中 幹也,細川 成也,カリステ,板山 祐太郎,石川 昂弥,木下 拓哉,ロドリゲス,松葉 貴大
中日,7月2日(火),福永 裕基,田中 幹也,細川 成也,カリステ,板山 祐太郎,石川 昂弥,木下 拓哉,ロドリゲス,小笠原 慎之介
中日,7月3日(水),福永 裕基,田中 幹也,細川 成也,カリステ,板山 祐太郎,石川 昂弥,木下 拓哉,ロドリゲス,涌井 秀章
中日,7月5日(金),岡林 勇希,田中 幹也,細川 成也,カリステ,福永 裕基,石川 昂弥,加藤 匠馬,ロドリゲス,髙橋 宏斗
中日,7月6日(土),岡林 勇希,田中 幹也,福永 裕基,細川 成也,板山 祐太郎,石川 昂弥,加藤 匠馬,ロドリゲス,梅津 晃大
中日,7月7日(日),岡林 勇希,田中 幹也,福永 裕基,細川 成也,カリステ,石川 昂弥,木下 拓哉,ロドリゲス,松葉 貴大
中日,7月9日(火),岡林 勇希,田中 幹也,福永 裕基,細川 成也,カリステ,板山 祐太郎,加藤 匠馬,ロドリゲス,小笠原 慎之介
中日,7月10日(水),岡林 勇希,山本 泰寛,福永 裕基,細川 成也,カリステ,板山 祐太郎,石橋 康太,ロドリゲス,松木平 優太
中日,7月11日(木),岡林 勇希,福永 裕基,板山 祐太郎,細川 成也,カリステ,高橋 周平,石橋 康太,ロドリゲス,メヒア
中日,7月12日(金),岡林 勇希,田中 幹也,板山 祐太郎,福永 裕基,高橋 周平,細川 成也,加藤 匠馬,ロドリゲス,髙橋 宏斗
中日,7月13日(土),岡林 勇希,山本 泰寛,カリステ,福永 裕基,細川 成也,高橋 周平,板山 祐太郎,加藤 匠馬,涌井 秀章
